ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
5088847,F,N,Y,0,171000,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,58,28,6,0
5088848,F,N,Y,0,171000,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,43,28,6,0
5088850,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,45,31,6,0
5088851,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,44,31,6,0
5088852,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,13,31,6,0
5088853,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,35,31,6,0
5088854,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,7,31,6,0
5088855,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,59,31,6,0
5088856,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,36,31,6,0
5090847,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,1,0,0,1,2,42,31,6,0
5088857,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,4,26,33,3,0
5088858,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,4,46,33,3,0
5088859,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,4,52,33,3,0
5088860,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,22,57,18,0
5088861,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,47,57,18,0
5088862,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,37,57,18,0
5088863,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,47,57,18,0
5088865,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,20,57,18,0
5088866,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,47,57,18,0
5088868,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,24,57,18,0
5090849,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,47,57,18,0
5090851,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,1,2,13,57,18,0
5088870,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,1,1,10,26,2,0
5088871,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,1,1,20,26,2,0
5088872,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,1,1,4,26,2,0
5088873,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,22,42,9,0
5088874,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,21,42,9,0
5088875,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,26,42,9,0
5088876,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,39,42,9,0
5088877,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,48,42,9,0
5088878,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,42,42,9,0
5088879,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,28,42,9,0
5088880,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,48,42,9,0
5088881,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,44,42,9,0
5088882,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,44,42,9,0
5088884,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,32,46,2,0
5088886,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,28,46,2,0
5088887,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,22,46,2,0
5088888,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,28,46,2,0
5088889,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,5,46,2,0
5088890,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,32,46,2,0
5088891,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,44,46,2,0
5088892,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,47,46,2,0
5088894,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,22,52,2,0
5088895,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,19,52,2,0
5088896,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,27,52,2,0
5088897,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,27,52,2,0
5088898,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,27,52,2,0
5088899,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,12,52,2,0
5088900,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,5,52,2,0
5088901,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,1,52,2,0
5088902,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,8,52,2,0
5088903,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,11,52,2,0
5088904,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,14,52,2,0
5088905,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,15,52,2,0
5088906,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,20,52,2,0
5088907,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,42,52,2,0
5090927,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,1,1,0,0,3,49,52,2,0
5088908,F,N,Y,2,112500,Working,Higher education,Married,House / apartment,1,0,0,0,4,7,28,2,0
5088909,F,N,Y,2,112500,Working,Higher education,Married,House / apartment,1,0,0,0,4,7,28,2,0
5088914,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,52,35,16,0
5088916,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,54,35,16,0
5088917,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,52,35,16,0
5088919,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,42,35,16,0
5088922,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,1,30,35,1,0
5088923,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,1,43,35,1,0
5088924,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,1,9,35,1,0
5088925,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,1,25,35,1,0
5088934,F,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,4,49,25,0
5088935,F,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,17,49,25,0
5088944,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,56,51,5,0
5088945,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,29,51,5,0
5088946,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,24,51,5,0
5088947,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,34,51,5,0
5088949,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,44,51,5,0
5088951,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,6,51,5,0
5088952,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,12,51,5,0
5088953,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,14,51,5,0
5088954,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,32,51,5,0
5088955,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,44,51,5,0
5090769,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,27,51,5,0
5088959,M,Y,N,0,157500,Working,Higher education,Separated,House / apartment,1,1,1,0,1,19,29,6,0
5088960,M,Y,N,0,157500,Working,Higher education,Separated,House / apartment,1,1,1,0,1,28,29,6,0
5088961,M,Y,N,0,157500,Working,Higher education,Separated,House / apartment,1,1,1,0,1,17,29,6,0
5088962,F,Y,N,1,67500,Working,Higher education,Married,House / apartment,1,1,1,0,3,48,32,3,0
5088964,F,Y,N,1,67500,Working,Higher education,Married,House / apartment,1,1,1,0,3,48,32,3,0
5088965,F,N,N,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,54,49,9,1
5088966,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2,12,57,15,0
5088967,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2,32,57,15,0
5088968,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,34,49,21,0
5088969,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,20,49,21,0
5088970,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,20,49,21,0
5088971,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,20,49,21,0
5088972,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,34,49,21,0
5088974,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,34,49,21,0
5088975,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,4,49,21,0
5088976,F,Y,N,0,31500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,33,49,21,0
5088985,M,Y,N,1,202500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,36,35,8,0
5088986,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,7,40,3,0
5088987,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,34,40,3,0
5088989,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,15,40,3,0
5088990,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,58,40,3,0
5088991,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,43,40,3,0
5088992,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,13,40,3,0
5088993,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,6,40,3,0
5088994,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,8,40,3,0
5088995,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,8,40,3,0
5088996,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,48,40,3,0
5088998,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,26,40,3,0
5088999,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,38,40,3,0
5089000,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,42,40,3,0
5089001,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,43,40,3,0
5090882,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,57,40,3,0
5089018,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,12,44,15,0
5089019,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,11,44,15,0
5090883,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,11,44,15,0
5089026,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,41,48,5,0
5089027,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,37,48,5,0
5089028,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,44,48,5,0
5089030,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,25,48,5,0
5089032,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,10,48,5,0
5089033,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,17,48,5,0
5089034,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,24,48,5,0
5089035,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,29,48,5,0
5089039,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,8,34,2,0
5089040,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,21,34,2,0
5089041,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,1,34,2,0
5089042,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,7,34,2,0
5089043,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,17,34,2,0
5089044,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,16,34,2,0
5089045,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,10,34,2,0
5089046,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,7,34,2,0
5089047,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,11,34,2,0
5089048,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,16,34,2,0
5089049,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,49,36,9,0
5089050,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,45,36,9,0
5089051,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,45,36,9,0
5089052,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,31,36,9,0
5089053,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,49,36,9,0
5090897,M,N,N,0,225000,Working,Higher education,Married,House / apartment,1,1,1,0,2,38,36,9,0
5089063,F,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1,15,37,11,0
5089064,F,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1,46,37,11,0
5089065,F,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1,11,37,11,0
5089066,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,52,39,10,0
5089067,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,42,39,10,0
5089068,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,52,39,10,0
5089069,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,47,39,10,0
5089070,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,30,39,10,0
5089071,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,4,30,7,0
5089072,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,19,30,7,0
5089073,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,4,30,7,0
5089074,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,16,30,7,0
5089075,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,22,30,7,0
5089076,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,40,30,7,0
5090898,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,27,30,7,0
5089077,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,13,51,7,0
5089078,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,26,51,7,0
5089079,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,21,51,7,0
5089080,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,21,51,7,0
5089081,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,32,51,7,0
5089082,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,1,51,7,0
5089083,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,3,51,7,0
5089084,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,5,51,7,0
5089085,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,6,51,7,0
5089086,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,1,0,1,37,51,7,0
